frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
8.977328000,0.016904000,214,1436,148.113.1.33,443,10.0.0.2,38072,1384,123015,676
9.023837000,0.046509000,215,52,10.0.0.2,38072,148.113.1.33,443,0,676,96719
9.032829000,0.008992000,216,1436,148.113.1.33,443,10.0.0.2,38072,1384,124399,676
9.085170000,0.052341000,217,52,10.0.0.2,38072,148.113.1.33,443,0,676,96719
9.103910000,0.018740000,218,1436,148.113.1.33,443,10.0.0.2,38072,1384,125783,676
9.147841000,0.043931000,219,52,10.0.0.2,38072,148.113.1.33,443,0,676,100871
9.210587000,0.062746000,220,52,10.0.0.2,38072,148.113.1.33,443,0,676,100871
9.210643000,0.000056000,221,52,10.0.0.2,38072,148.113.1.33,443,0,676,100871
9.223264000,0.012621000,222,1436,148.113.1.33,443,10.0.0.2,38072,1384,127167,676
9.223322000,0.000058000,223,1436,148.113.1.33,443,10.0.0.2,38072,1384,100871,676
9.223325000,0.000003000,224,1436,148.113.1.33,443,10.0.0.2,38072,1384,128551,676
9.272825000,0.049500000,225,52,10.0.0.2,38072,148.113.1.33,443,0,676,100871
9.288842000,0.016017000,226,1436,148.113.1.33,443,10.0.0.2,38072,1384,129935,676
9.288964000,0.000122000,227,1436,148.113.1.33,443,10.0.0.2,38072,1384,131319,676
9.335003000,0.046039000,228,52,10.0.0.2,38072,148.113.1.33,443,0,676,100871
9.353608000,0.018605000,229,1436,148.113.1.33,443,10.0.0.2,38072,1384,132703,676
9.397945000,0.044337000,230,52,10.0.0.2,38072,148.113.1.33,443,0,676,100871
9.415701000,0.017756000,231,1436,148.113.1.33,443,10.0.0.2,38072,1384,134087,676
9.460096000,0.044395000,232,52,10.0.0.2,38072,148.113.1.33,443,0,676,100871
9.475657000,0.015561000,233,1436,148.113.1.33,443,10.0.0.2,38072,1384,135471,676
9.522363000,0.046706000,234,52,10.0.0.2,38072,148.113.1.33,443,0,676,128551
9.548653000,0.026290000,235,1436,148.113.1.33,443,10.0.0.2,38072,1384,136855,676
9.585981000,0.037328000,236,52,10.0.0.2,38072,148.113.1.33,443,0,676,129935
9.630525000,0.044544000,237,1436,148.113.1.33,443,10.0.0.2,38072,1384,138239,676
9.647698000,0.017173000,238,52,10.0.0.2,38072,148.113.1.33,443,0,676,131319
9.710316000,0.062618000,239,52,10.0.0.2,38072,148.113.1.33,443,0,676,132703
9.710358000,0.000042000,240,52,10.0.0.2,38072,148.113.1.33,443,0,676,134087
9.727646000,0.017288000,241,1436,148.113.1.33,443,10.0.0.2,38072,1384,139623,676
9.727720000,0.000074000,242,1436,148.113.1.33,443,10.0.0.2,38072,1384,141007,676
9.772585000,0.044865000,243,52,10.0.0.2,38072,148.113.1.33,443,0,676,135471
9.788731000,0.016146000,244,1436,148.113.1.33,443,10.0.0.2,38072,1384,142391,676
9.788865000,0.000134000,245,1436,148.113.1.33,443,10.0.0.2,38072,1384,143775,676
9.788875000,0.000010000,246,1436,148.113.1.33,443,10.0.0.2,38072,1384,145159,676
9.835117000,0.046242000,247,52,10.0.0.2,38072,148.113.1.33,443,0,676,136855
9.852032000,0.016915000,248,1436,148.113.1.33,443,10.0.0.2,38072,1384,146543,676
9.897393000,0.045361000,249,52,10.0.0.2,38072,148.113.1.33,443,0,676,138239
9.914133000,0.016740000,250,1436,148.113.1.33,443,10.0.0.2,38072,1384,147927,676
9.960361000,0.046228000,251,52,10.0.0.2,38072,148.113.1.33,443,0,676,139623
9.987124000,0.026763000,252,1436,148.113.1.33,443,10.0.0.2,38072,1384,149311,676
10.022805000,0.035681000,253,52,10.0.0.2,38072,148.113.1.33,443,0,676,141007
10.039584000,0.016779000,254,1436,148.113.1.33,443,10.0.0.2,38072,1384,150695,676
10.084649000,0.045065000,255,52,10.0.0.2,38072,148.113.1.33,443,0,676,142391
10.100109000,0.015460000,256,1436,148.113.1.33,443,10.0.0.2,38072,1384,152079,676
10.147238000,0.047129000,257,52,10.0.0.2,38072,148.113.1.33,443,0,676,143775
10.147285000,0.000047000,258,52,10.0.0.2,38072,148.113.1.33,443,0,676,145159
10.165127000,0.017842000,259,1436,148.113.1.33,443,10.0.0.2,38072,1384,153463,676
10.209878000,0.044751000,260,52,10.0.0.2,38072,148.113.1.33,443,0,676,145159
10.226954000,0.017076000,261,1436,148.113.1.33,443,10.0.0.2,38072,1384,154847,676
10.227014000,0.000060000,262,1436,148.113.1.33,443,10.0.0.2,38072,1384,156231,676
10.227016000,0.000002000,263,1436,148.113.1.33,443,10.0.0.2,38072,1384,157615,676
10.272166000,0.045150000,264,52,10.0.0.2,38072,148.113.1.33,443,0,676,145159
10.302069000,0.029903000,265,1436,148.113.1.33,443,10.0.0.2,38072,1384,158999,676
10.334982000,0.032913000,266,52,10.0.0.2,38072,148.113.1.33,443,0,676,145159
10.397838000,0.062856000,267,52,10.0.0.2,38072,148.113.1.33,443,0,676,145159
10.415437000,0.017599000,268,1436,148.113.1.33,443,10.0.0.2,38072,1384,160383,676
10.415513000,0.000076000,269,1436,148.113.1.33,443,10.0.0.2,38072,1384,145159,676
10.459894000,0.044381000,270,52,10.0.0.2,38072,148.113.1.33,443,0,676,145159
10.475059000,0.015165000,271,1436,148.113.1.33,443,10.0.0.2,38072,1384,161767,676
10.522434000,0.047375000,272,52,10.0.0.2,38072,148.113.1.33,443,0,676,145159
10.537396000,0.014962000,273,1436,148.113.1.33,443,10.0.0.2,38072,1384,163151,676
10.584503000,0.047107000,274,52,10.0.0.2,38072,148.113.1.33,443,0,676,145159
10.647074000,0.062571000,275,52,10.0.0.2,38072,148.113.1.33,443,0,676,145159
10.709190000,0.062116000,276,52,10.0.0.2,38072,148.113.1.33,443,0,676,145159
10.720455000,0.011265000,277,1436,148.113.1.33,443,10.0.0.2,38072,1384,164535,676
10.771963000,0.051508000,278,52,10.0.0.2,38072,148.113.1.33,443,0,676,145159
10.788343000,0.016380000,279,1436,148.113.1.33,443,10.0.0.2,38072,1384,165919,676
10.834304000,0.045961000,280,52,10.0.0.2,38072,148.113.1.33,443,0,676,157615
10.851565000,0.017261000,281,1436,148.113.1.33,443,10.0.0.2,38072,1384,167303,676
10.897814000,0.046249000,282,52,10.0.0.2,38072,148.113.1.33,443,0,676,157615
10.960091000,0.062277000,283,52,10.0.0.2,38072,148.113.1.33,443,0,676,157615
10.978405000,0.018314000,284,1436,148.113.1.33,443,10.0.0.2,38072,1384,157615,676
10.978625000,0.000220000,285,1436,148.113.1.33,443,10.0.0.2,38072,1384,168687,676
11.021593000,0.042968000,286,52,10.0.0.2,38072,148.113.1.33,443,0,676,157615
11.021681000,0.000088000,287,52,10.0.0.2,38072,148.113.1.33,443,0,676,157615
11.038517000,0.016836000,288,1436,148.113.1.33,443,10.0.0.2,38072,1384,170071,676
11.038593000,0.000076000,289,1436,148.113.1.33,443,10.0.0.2,38072,1384,171455,676
