frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
2.321886000,0.012037000,222,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.329176000,0.007290000,223,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.329271000,0.000095000,224,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.334271000,0.005000000,225,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.340217000,0.005946000,226,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.346944000,0.006727000,227,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.347007000,0.000063000,228,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.349454000,0.002447000,229,1436,148.113.1.33,443,10.0.0.2,60048,1384,194983,676
2.350789000,0.001335000,230,1436,148.113.1.33,443,10.0.0.2,60048,1384,196367,676
2.350865000,0.000076000,231,1436,148.113.1.33,443,10.0.0.2,60048,1384,197751,676
2.350871000,0.000006000,232,1436,148.113.1.33,443,10.0.0.2,60048,1384,199135,676
2.350875000,0.000004000,233,1436,148.113.1.33,443,10.0.0.2,60048,1384,200519,676
2.350879000,0.000004000,234,1436,148.113.1.33,443,10.0.0.2,60048,1384,201903,676
2.350883000,0.000004000,235,1436,148.113.1.33,443,10.0.0.2,60048,1384,203287,676
2.350887000,0.000004000,236,1436,148.113.1.33,443,10.0.0.2,60048,1384,204671,676
2.352723000,0.001836000,237,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.358166000,0.005443000,238,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.364974000,0.006808000,239,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.370069000,0.005095000,240,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.376939000,0.006870000,241,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.382697000,0.005758000,242,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.388236000,0.005539000,243,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
