frame.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
78.892533000,1619,1500,90.130.70.73,80,10.0.0.2,54882,1448,1074417,138
78.957599000,1620,52,10.0.0.2,54882,90.130.70.73,80,0,138,1065729
79.019516000,1621,52,10.0.0.2,54882,90.130.70.73,80,0,138,1065729
79.082041000,1622,52,10.0.0.2,54882,90.130.70.73,80,0,138,1106273
79.144252000,1623,52,10.0.0.2,54882,90.130.70.73,80,0,138,1106273
79.207284000,1624,52,10.0.0.2,54882,90.130.70.73,80,0,138,1106273
79.399651000,1625,1500,90.130.70.73,80,10.0.0.2,54882,1448,1106273,138
79.399669000,1626,1500,90.130.70.73,80,10.0.0.2,54882,1448,1107721,138
79.414612000,1627,1500,90.130.70.73,80,10.0.0.2,54882,1448,1109169,138
79.504720000,1628,1500,90.130.70.73,80,10.0.0.2,54882,1448,1110617,138
79.504765000,1629,1500,90.130.70.73,80,10.0.0.2,54882,1448,1112065,138
79.580926000,1630,52,10.0.0.2,54882,90.130.70.73,80,0,138,1107721
79.594004000,1631,1500,90.130.70.73,80,10.0.0.2,54882,1448,1113513,138
79.644291000,1632,52,10.0.0.2,54882,90.130.70.73,80,0,138,1109169
79.706299000,1633,52,10.0.0.2,54882,90.130.70.73,80,0,138,1110617
79.769579000,1634,52,10.0.0.2,54882,90.130.70.73,80,0,138,1112065
79.795847000,1635,1500,90.130.70.73,80,10.0.0.2,54882,1448,1114961,138
79.795866000,1636,1500,90.130.70.73,80,10.0.0.2,54882,1448,1116409,138
79.831390000,1637,52,10.0.0.2,54882,90.130.70.73,80,0,138,1113513
79.894750000,1638,52,10.0.0.2,54882,90.130.70.73,80,0,138,1114961
79.934264000,1639,1500,90.130.70.73,80,10.0.0.2,54882,1448,1117857,138
79.934348000,1640,1500,90.130.70.73,80,10.0.0.2,54882,1448,1119305,138
79.934356000,1641,1500,90.130.70.73,80,10.0.0.2,54882,1448,1120753,138
79.934362000,1642,1500,90.130.70.73,80,10.0.0.2,54882,1448,1122201,138
79.956027000,1643,52,10.0.0.2,54882,90.130.70.73,80,0,138,1116409
80.019429000,1644,52,10.0.0.2,54882,90.130.70.73,80,0,138,1117857
80.034598000,1645,1500,90.130.70.73,80,10.0.0.2,54882,1448,1123649,138
80.034696000,1646,1500,90.130.70.73,80,10.0.0.2,54882,1448,1125097,138
80.081694000,1647,52,10.0.0.2,54882,90.130.70.73,80,0,138,1119305
80.144011000,1648,52,10.0.0.2,54882,90.130.70.73,80,0,138,1120753
80.171689000,1649,1500,90.130.70.73,80,10.0.0.2,54882,1448,1126545,138
80.171740000,1650,1500,90.130.70.73,80,10.0.0.2,54882,1448,1127993,138
80.206076000,1651,52,10.0.0.2,54882,90.130.70.73,80,0,138,1122201
80.235533000,1652,1500,90.130.70.73,80,10.0.0.2,54882,1448,1129441,138
80.235586000,1653,1500,90.130.70.73,80,10.0.0.2,54882,1448,1130889,138
80.269081000,1654,52,10.0.0.2,54882,90.130.70.73,80,0,138,1123649
80.331825000,1655,52,10.0.0.2,54882,90.130.70.73,80,0,138,1125097
80.393084000,1656,52,10.0.0.2,54882,90.130.70.73,80,0,138,1126545
80.405600000,1657,1500,90.130.70.73,80,10.0.0.2,54882,1448,1132337,138
80.405622000,1658,1500,90.130.70.73,80,10.0.0.2,54882,1448,1133785,138
80.455967000,1659,52,10.0.0.2,54882,90.130.70.73,80,0,138,1127993
80.455987000,1660,52,10.0.0.2,54882,90.130.70.73,80,0,138,1129441
80.581716000,1661,52,10.0.0.2,54882,90.130.70.73,80,0,138,1130889
80.581802000,1662,52,10.0.0.2,54882,90.130.70.73,80,0,138,1130889
80.625795000,1663,1500,90.130.70.73,80,10.0.0.2,54882,1448,1135233,138
80.625985000,1664,1500,90.130.70.73,80,10.0.0.2,54882,1448,1136681,138
80.626009000,1665,1500,90.130.70.73,80,10.0.0.2,54882,1448,1138129,138
80.626013000,1666,1500,90.130.70.73,80,10.0.0.2,54882,1448,1139577,138
80.643805000,1667,52,10.0.0.2,54882,90.130.70.73,80,0,138,1130889
80.768905000,1668,52,10.0.0.2,54882,90.130.70.73,80,0,138,1130889
80.784954000,1669,1500,90.130.70.73,80,10.0.0.2,54882,1448,1141025,138
80.785025000,1670,1500,90.130.70.73,80,10.0.0.2,54882,1448,1142473,138
80.831034000,1671,52,10.0.0.2,54882,90.130.70.73,80,0,138,1130889
80.847794000,1672,1500,90.130.70.73,80,10.0.0.2,54882,1448,1143921,138
80.847869000,1673,1500,90.130.70.73,80,10.0.0.2,54882,1448,1145369,138
80.863131000,1674,1500,90.130.70.73,80,10.0.0.2,54882,1448,1146817,138
80.893032000,1675,52,10.0.0.2,54882,90.130.70.73,80,0,138,1130889
80.956767000,1676,52,10.0.0.2,54882,90.130.70.73,80,0,138,1130889
80.987598000,1677,1500,90.130.70.73,80,10.0.0.2,54882,1448,1130889,138
81.018580000,1678,52,10.0.0.2,54882,90.130.70.73,80,0,138,1130889
81.046943000,1679,1500,90.130.70.73,80,10.0.0.2,54882,1448,1148265,138
81.081917000,1680,52,10.0.0.2,54882,90.130.70.73,80,0,138,1130889
81.122732000,1681,1500,90.130.70.73,80,10.0.0.2,54882,1448,1149713,138
81.143323000,1682,52,10.0.0.2,54882,90.130.70.73,80,0,138,1130889
81.206088000,1683,52,10.0.0.2,54882,90.130.70.73,80,0,138,1130889
81.268632000,1684,52,10.0.0.2,54882,90.130.70.73,80,0,138,1146817
81.297730000,1685,1500,90.130.70.73,80,10.0.0.2,54882,1448,1151161,138
81.330837000,1686,52,10.0.0.2,54882,90.130.70.73,80,0,138,1146817
81.360889000,1687,1500,90.130.70.73,80,10.0.0.2,54882,1448,1152609,138
81.393303000,1688,52,10.0.0.2,54882,90.130.70.73,80,0,138,1146817
81.439814000,1689,1500,90.130.70.73,80,10.0.0.2,54882,1448,1154057,138
81.455264000,1690,52,10.0.0.2,54882,90.130.70.73,80,0,138,1146817
81.479504000,1691,1500,90.130.70.73,80,10.0.0.2,54882,1448,1146817,138
81.499764000,1692,1500,90.130.70.73,80,10.0.0.2,54882,1448,1155505,138
81.518438000,1693,52,10.0.0.2,54882,90.130.70.73,80,0,138,1146817
81.580211000,1694,52,10.0.0.2,54882,90.130.70.73,80,0,138,1146817
81.601935000,1695,1500,90.130.70.73,80,10.0.0.2,54882,1448,1156953,138
81.643440000,1696,52,10.0.0.2,54882,90.130.70.73,80,0,138,1155505
81.666506000,1697,1500,90.130.70.73,80,10.0.0.2,54882,1448,1158401,138
81.752181000,1698,1500,90.130.70.73,80,10.0.0.2,54882,1448,1159849,138
81.768056000,1699,52,10.0.0.2,54882,90.130.70.73,80,0,138,1158401
81.786826000,1700,1500,90.130.70.73,80,10.0.0.2,54882,1448,1161297,138
81.850732000,1701,1500,90.130.70.73,80,10.0.0.2,54882,1448,1162745,138
81.852983000,1702,1500,90.130.70.73,80,10.0.0.2,54882,1448,1164193,138
81.893664000,1703,52,10.0.0.2,54882,90.130.70.73,80,0,138,1161297
81.990823000,1704,1500,90.130.70.73,80,10.0.0.2,54882,1448,1165641,138
81.990913000,1705,1500,90.130.70.73,80,10.0.0.2,54882,1448,1167089,138
82.018735000,1706,52,10.0.0.2,54882,90.130.70.73,80,0,138,1164193
82.102799000,1707,1500,90.130.70.73,80,10.0.0.2,54882,1448,1168537,138
82.103972000,1708,1500,90.130.70.73,80,10.0.0.2,54882,1448,1169985,138
82.143641000,1709,52,10.0.0.2,54882,90.130.70.73,80,0,138,1167089
82.263099000,1710,1500,90.130.70.73,80,10.0.0.2,54882,1448,1171433,138
82.264263000,1711,1500,90.130.70.73,80,10.0.0.2,54882,1448,1172881,138
82.267360000,1712,52,10.0.0.2,54882,90.130.70.73,80,0,138,1169985
82.297469000,1713,1500,90.130.70.73,80,10.0.0.2,54882,1448,1174329,138
82.354320000,1714,1500,90.130.70.73,80,10.0.0.2,54882,1448,1175777,138
82.354382000,1715,1500,90.130.70.73,80,10.0.0.2,54882,1448,1177225,138
82.391926000,1716,52,10.0.0.2,54882,90.130.70.73,80,0,138,1172881
82.489730000,1717,1500,90.130.70.73,80,10.0.0.2,54882,1448,1178673,138
82.489758000,1718,1500,90.130.70.73,80,10.0.0.2,54882,1448,1180121,138
82.517053000,1719,52,10.0.0.2,54882,90.130.70.73,80,0,138,1175777
82.601405000,1720,1500,90.130.70.73,80,10.0.0.2,54882,1448,1181569,138
82.601445000,1721,1500,90.130.70.73,80,10.0.0.2,54882,1448,1183017,138
82.642008000,1722,52,10.0.0.2,54882,90.130.70.73,80,0,138,1178673
82.728715000,1723,1500,90.130.70.73,80,10.0.0.2,54882,1448,1184465,138
82.728732000,1724,1500,90.130.70.73,80,10.0.0.2,54882,1448,1185913,138
82.767365000,1725,52,10.0.0.2,54882,90.130.70.73,80,0,138,1181569
82.852624000,1726,1500,90.130.70.73,80,10.0.0.2,54882,1448,1187361,138
82.852645000,1727,1500,90.130.70.73,80,10.0.0.2,54882,1448,1188809,138
82.892559000,1728,52,10.0.0.2,54882,90.130.70.73,80,0,138,1184465
82.980001000,1729,1500,90.130.70.73,80,10.0.0.2,54882,1448,1190257,138
82.980026000,1730,1500,90.130.70.73,80,10.0.0.2,54882,1448,1191705,138
83.017245000,1731,52,10.0.0.2,54882,90.130.70.73,80,0,138,1187361
83.100781000,1732,1500,90.130.70.73,80,10.0.0.2,54882,1448,1193153,138
83.100812000,1733,1500,90.130.70.73,80,10.0.0.2,54882,1448,1194601,138
83.127078000,1734,1500,90.130.70.73,80,10.0.0.2,54882,1448,1196049,138
83.127100000,1735,1500,90.130.70.73,80,10.0.0.2,54882,1448,1197497,138
83.141941000,1736,52,10.0.0.2,54882,90.130.70.73,80,0,138,1190257
83.243569000,1737,1500,90.130.70.73,80,10.0.0.2,54882,1448,1198945,138
83.243595000,1738,1500,90.130.70.73,80,10.0.0.2,54882,1448,1200393,138
83.267285000,1739,52,10.0.0.2,54882,90.130.70.73,80,0,138,1193153
83.329072000,1740,52,10.0.0.2,54882,90.130.70.73,80,0,138,1196049
83.353727000,1741,1500,90.130.70.73,80,10.0.0.2,54882,1448,1201841,138
83.354871000,1742,1500,90.130.70.73,80,10.0.0.2,54882,1448,1203289,138
83.454678000,1743,52,10.0.0.2,54882,90.130.70.73,80,0,138,1197497
83.474704000,1744,1500,90.130.70.73,80,10.0.0.2,54882,1448,1204737,138
83.475836000,1745,1500,90.130.70.73,80,10.0.0.2,54882,1448,1206185,138
83.517643000,1746,52,10.0.0.2,54882,90.130.70.73,80,0,138,1197497
83.548250000,1747,1500,90.130.70.73,80,10.0.0.2,54882,1448,1207633,138
83.548266000,1748,1500,90.130.70.73,80,10.0.0.2,54882,1448,1209081,138
83.579705000,1749,52,10.0.0.2,54882,90.130.70.73,80,0,138,1197497
83.642622000,1750,52,10.0.0.2,54882,90.130.70.73,80,0,138,1197497
83.703915000,1751,52,10.0.0.2,54882,90.130.70.73,80,0,138,1197497
83.725619000,1752,1500,90.130.70.73,80,10.0.0.2,54882,1448,1210529,138
83.725650000,1753,1500,90.130.70.73,80,10.0.0.2,54882,1448,1211977,138
83.767074000,1754,52,10.0.0.2,54882,90.130.70.73,80,0,138,1197497
83.788148000,1755,1500,90.130.70.73,80,10.0.0.2,54882,1448,1213425,138
83.829288000,1756,52,10.0.0.2,54882,90.130.70.73,80,0,138,1197497
83.855514000,1757,1500,90.130.70.73,80,10.0.0.2,54882,1448,1197497,138
83.892634000,1758,52,10.0.0.2,54882,90.130.70.73,80,0,138,1197497
83.919422000,1759,1500,90.130.70.73,80,10.0.0.2,54882,1448,1214873,138
83.954064000,1760,52,10.0.0.2,54882,90.130.70.73,80,0,138,1197497
83.979126000,1761,1500,90.130.70.73,80,10.0.0.2,54882,1448,1216321,138
84.017270000,1762,52,10.0.0.2,54882,90.130.70.73,80,0,138,1197497
84.079267000,1763,52,10.0.0.2,54882,90.130.70.73,80,0,138,1197497
84.141072000,1764,52,10.0.0.2,54882,90.130.70.73,80,0,138,1214873
84.204065000,1765,1500,90.130.70.73,80,10.0.0.2,54882,1448,1217769,138
84.204141000,1766,52,10.0.0.2,54882,90.130.70.73,80,0,138,1217769
84.239817000,1767,1500,90.130.70.73,80,10.0.0.2,54882,1448,1219217,138
84.302840000,1768,1500,90.130.70.73,80,10.0.0.2,54882,1448,1220665,138
84.348192000,1769,1500,90.130.70.73,80,10.0.0.2,54882,1448,1222113,138
84.348211000,1770,1500,90.130.70.73,80,10.0.0.2,54882,1448,1223561,138
84.410669000,1771,1500,90.130.70.73,80,10.0.0.2,54882,1448,1225009,138
84.413151000,1772,1500,90.130.70.73,80,10.0.0.2,54882,1448,1226457,138
84.442583000,1773,1500,90.130.70.73,80,10.0.0.2,54882,1448,1227905,138
84.442613000,1774,1500,90.130.70.73,80,10.0.0.2,54882,1448,1229353,138
84.453984000,1775,52,10.0.0.2,54882,90.130.70.73,80,0,138,1220665
84.579230000,1776,52,10.0.0.2,54882,90.130.70.73,80,0,138,1223561
84.672387000,1777,1500,90.130.70.73,80,10.0.0.2,54882,1448,1230801,138
84.672416000,1778,1500,90.130.70.73,80,10.0.0.2,54882,1448,1232249,138
84.703743000,1779,52,10.0.0.2,54882,90.130.70.73,80,0,138,1226457
84.793374000,1780,1500,90.130.70.73,80,10.0.0.2,54882,1448,1233697,138
84.793401000,1781,1500,90.130.70.73,80,10.0.0.2,54882,1448,1235145,138
84.828889000,1782,52,10.0.0.2,54882,90.130.70.73,80,0,138,1227905
84.829616000,1783,1500,90.130.70.73,80,10.0.0.2,54882,1448,1236593,138
84.891435000,1784,52,10.0.0.2,54882,90.130.70.73,80,0,138,1227905
84.940625000,1785,1500,90.130.70.73,80,10.0.0.2,54882,1448,1238041,138
84.940647000,1786,1500,90.130.70.73,80,10.0.0.2,54882,1448,1239489,138
84.953964000,1787,52,10.0.0.2,54882,90.130.70.73,80,0,138,1227905
85.016800000,1788,52,10.0.0.2,54882,90.130.70.73,80,0,138,1227905
85.078134000,1789,52,10.0.0.2,54882,90.130.70.73,80,0,138,1227905
85.102077000,1790,1500,90.130.70.73,80,10.0.0.2,54882,1448,1240937,138
85.102144000,1791,1500,90.130.70.73,80,10.0.0.2,54882,1448,1242385,138
85.141348000,1792,52,10.0.0.2,54882,90.130.70.73,80,0,138,1227905
85.141397000,1793,52,10.0.0.2,54882,90.130.70.73,80,0,138,1227905
85.190621000,1794,1500,90.130.70.73,80,10.0.0.2,54882,1448,1243833,138
85.223970000,1795,1500,90.130.70.73,80,10.0.0.2,54882,1448,1227905,138
85.266300000,1796,52,10.0.0.2,54882,90.130.70.73,80,0,138,1227905
85.284998000,1797,1500,90.130.70.73,80,10.0.0.2,54882,1448,1245281,138
85.327807000,1798,52,10.0.0.2,54882,90.130.70.73,80,0,138,1227905
85.347909000,1799,1500,90.130.70.73,80,10.0.0.2,54882,1448,1246729,138
85.391256000,1800,52,10.0.0.2,54882,90.130.70.73,80,0,138,1227905
85.453399000,1801,52,10.0.0.2,54882,90.130.70.73,80,0,138,1229353
85.516672000,1802,52,10.0.0.2,54882,90.130.70.73,80,0,138,1229353
85.533994000,1803,1500,90.130.70.73,80,10.0.0.2,54882,1448,1248177,138
85.578634000,1804,52,10.0.0.2,54882,90.130.70.73,80,0,138,1229353
85.600246000,1805,1500,90.130.70.73,80,10.0.0.2,54882,1448,1249625,138
85.665055000,1806,1500,90.130.70.73,80,10.0.0.2,54882,1448,1229353,138
85.665076000,1807,1500,90.130.70.73,80,10.0.0.2,54882,1448,1251073,138
85.703645000,1808,52,10.0.0.2,54882,90.130.70.73,80,0,138,1229353
85.722932000,1809,1500,90.130.70.73,80,10.0.0.2,54882,1448,1252521,138
85.765832000,1810,52,10.0.0.2,54882,90.130.70.73,80,0,138,1229353
85.794830000,1811,1500,90.130.70.73,80,10.0.0.2,54882,1448,1253969,138
85.828561000,1812,52,10.0.0.2,54882,90.130.70.73,80,0,138,1251073
85.912700000,1813,1500,90.130.70.73,80,10.0.0.2,54882,1448,1255417,138
85.953403000,1814,52,10.0.0.2,54882,90.130.70.73,80,0,138,1253969
85.972758000,1815,1500,90.130.70.73,80,10.0.0.2,54882,1448,1256865,138
86.034425000,1816,1500,90.130.70.73,80,10.0.0.2,54882,1448,1258313,138
86.034448000,1817,1500,90.130.70.73,80,10.0.0.2,54882,1448,1259761,138
86.078356000,1818,52,10.0.0.2,54882,90.130.70.73,80,0,138,1256865
86.163297000,1819,1500,90.130.70.73,80,10.0.0.2,54882,1448,1261209,138
86.163317000,1820,1500,90.130.70.73,80,10.0.0.2,54882,1448,1262657,138
86.199794000,1821,1500,90.130.70.73,80,10.0.0.2,54882,1448,1264105,138
86.203068000,1822,52,10.0.0.2,54882,90.130.70.73,80,0,138,1259761
86.290832000,1823,1500,90.130.70.73,80,10.0.0.2,54882,1448,1265553,138
86.290875000,1824,1500,90.130.70.73,80,10.0.0.2,54882,1448,1267001,138
86.328451000,1825,52,10.0.0.2,54882,90.130.70.73,80,0,138,1262657
86.416240000,1826,1500,90.130.70.73,80,10.0.0.2,54882,1448,1268449,138
86.416306000,1827,1500,90.130.70.73,80,10.0.0.2,54882,1448,1269897,138
86.452921000,1828,52,10.0.0.2,54882,90.130.70.73,80,0,138,1265553
86.536670000,1829,1500,90.130.70.73,80,10.0.0.2,54882,1448,1271345,138
86.536739000,1830,1500,90.130.70.73,80,10.0.0.2,54882,1448,1272793,138
86.578444000,1831,52,10.0.0.2,54882,90.130.70.73,80,0,138,1268449
86.672389000,1832,1500,90.130.70.73,80,10.0.0.2,54882,1448,1274241,138
86.672470000,1833,1500,90.130.70.73,80,10.0.0.2,54882,1448,1275689,138
86.703264000,1834,52,10.0.0.2,54882,90.130.70.73,80,0,138,1271345
86.786209000,1835,1500,90.130.70.73,80,10.0.0.2,54882,1448,1277137,138
86.786294000,1836,1500,90.130.70.73,80,10.0.0.2,54882,1448,1278585,138
86.827893000,1837,52,10.0.0.2,54882,90.130.70.73,80,0,138,1274241
86.916000000,1838,1500,90.130.70.73,80,10.0.0.2,54882,1448,1280033,138
86.916041000,1839,1500,90.130.70.73,80,10.0.0.2,54882,1448,1281481,138
86.952263000,1840,52,10.0.0.2,54882,90.130.70.73,80,0,138,1277137
87.015507000,1841,52,10.0.0.2,54882,90.130.70.73,80,0,138,1280033
87.037220000,1842,1500,90.130.70.73,80,10.0.0.2,54882,1448,1282929,138
87.037249000,1843,1500,90.130.70.73,80,10.0.0.2,54882,1448,1284377,138
87.139885000,1844,52,10.0.0.2,54882,90.130.70.73,80,0,138,1282929
87.192762000,1845,1500,90.130.70.73,80,10.0.0.2,54882,1448,1285825,138
87.192780000,1846,1500,90.130.70.73,80,10.0.0.2,54882,1448,1287273,138
87.222732000,1847,1500,90.130.70.73,80,10.0.0.2,54882,1448,1288721,138
87.222753000,1848,1500,90.130.70.73,80,10.0.0.2,54882,1448,1290169,138
87.252175000,1849,1500,90.130.70.73,80,10.0.0.2,54882,1448,1291617,138
87.252197000,1850,1500,90.130.70.73,80,10.0.0.2,54882,1448,1293065,138
87.265054000,1851,52,10.0.0.2,54882,90.130.70.73,80,0,138,1285825
87.350688000,1852,1500,90.130.70.73,80,10.0.0.2,54882,1448,1294513,138
87.350709000,1853,1500,90.130.70.73,80,10.0.0.2,54882,1448,1295961,138
87.389882000,1854,52,10.0.0.2,54882,90.130.70.73,80,0,138,1288721
87.474014000,1855,1500,90.130.70.73,80,10.0.0.2,54882,1448,1297409,138
87.474103000,1856,1500,90.130.70.73,80,10.0.0.2,54882,1448,1298857,138
87.515012000,1857,52,10.0.0.2,54882,90.130.70.73,80,0,138,1291617
87.596570000,1858,1500,90.130.70.73,80,10.0.0.2,54882,1448,1300305,138
87.596593000,1859,1500,90.130.70.73,80,10.0.0.2,54882,1448,1301753,138
87.640119000,1860,52,10.0.0.2,54882,90.130.70.73,80,0,138,1293065
87.702005000,1861,52,10.0.0.2,54882,90.130.70.73,80,0,138,1293065
87.721885000,1862,1500,90.130.70.73,80,10.0.0.2,54882,1448,1303201,138
87.721901000,1863,1500,90.130.70.73,80,10.0.0.2,54882,1448,1304649,138
87.765117000,1864,52,10.0.0.2,54882,90.130.70.73,80,0,138,1293065
87.827347000,1865,52,10.0.0.2,54882,90.130.70.73,80,0,138,1293065
87.889073000,1866,52,10.0.0.2,54882,90.130.70.73,80,0,138,1293065
87.908041000,1867,1500,90.130.70.73,80,10.0.0.2,54882,1448,1306097,138
87.909234000,1868,1500,90.130.70.73,80,10.0.0.2,54882,1448,1307545,138
87.952013000,1869,52,10.0.0.2,54882,90.130.70.73,80,0,138,1293065
87.952028000,1870,52,10.0.0.2,54882,90.130.70.73,80,0,138,1293065
87.971476000,1871,1500,90.130.70.73,80,10.0.0.2,54882,1448,1308993,138
88.014204000,1872,52,10.0.0.2,54882,90.130.70.73,80,0,138,1293065
88.037376000,1873,1500,90.130.70.73,80,10.0.0.2,54882,1448,1293065,138
88.076905000,1874,52,10.0.0.2,54882,90.130.70.73,80,0,138,1293065
88.096165000,1875,1500,90.130.70.73,80,10.0.0.2,54882,1448,1310441,138
88.139164000,1876,52,10.0.0.2,54882,90.130.70.73,80,0,138,1293065
88.162171000,1877,1500,90.130.70.73,80,10.0.0.2,54882,1448,1311889,138
88.202109000,1878,52,10.0.0.2,54882,90.130.70.73,80,0,138,1293065
88.264646000,1879,52,10.0.0.2,54882,90.130.70.73,80,0,138,1310441
88.284458000,1880,1500,90.130.70.73,80,10.0.0.2,54882,1448,1313337,138
88.345335000,1881,1500,90.130.70.73,80,10.0.0.2,54882,1448,1314785,138
88.388862000,1882,52,10.0.0.2,54882,90.130.70.73,80,0,138,1313337
88.408839000,1883,1500,90.130.70.73,80,10.0.0.2,54882,1448,1316233,138
88.471540000,1884,1500,90.130.70.73,80,10.0.0.2,54882,1448,1317681,138
88.471556000,1885,1500,90.130.70.73,80,10.0.0.2,54882,1448,1319129,138
88.514336000,1886,52,10.0.0.2,54882,90.130.70.73,80,0,138,1316233
88.595244000,1887,1500,90.130.70.73,80,10.0.0.2,54882,1448,1320577,138
88.595278000,1888,1500,90.130.70.73,80,10.0.0.2,54882,1448,1322025,138
88.620424000,1889,1500,90.130.70.73,80,10.0.0.2,54882,1448,1323473,138
88.620440000,1890,1500,90.130.70.73,80,10.0.0.2,54882,1448,1324921,138
88.639118000,1891,52,10.0.0.2,54882,90.130.70.73,80,0,138,1319129
88.720100000,1892,1500,90.130.70.73,80,10.0.0.2,54882,1448,1326369,138
88.721220000,1893,1500,90.130.70.73,80,10.0.0.2,54882,1448,1327817,138
88.747247000,1894,1500,90.130.70.73,80,10.0.0.2,54882,1448,1329265,138
88.764192000,1895,52,10.0.0.2,54882,90.130.70.73,80,0,138,1322025
88.846867000,1896,1500,90.130.70.73,80,10.0.0.2,54882,1448,1330713,138
88.846907000,1897,1500,90.130.70.73,80,10.0.0.2,54882,1448,1332161,138
88.889729000,1898,52,10.0.0.2,54882,90.130.70.73,80,0,138,1324921
88.950923000,1899,52,10.0.0.2,54882,90.130.70.73,80,0,138,1327817
88.970631000,1900,1500,90.130.70.73,80,10.0.0.2,54882,1448,1333609,138
88.970668000,1901,1500,90.130.70.73,80,10.0.0.2,54882,1448,1335057,138
89.075836000,1902,52,10.0.0.2,54882,90.130.70.73,80,0,138,1329265
89.121797000,1903,1500,90.130.70.73,80,10.0.0.2,54882,1448,1336505,138
89.121838000,1904,1500,90.130.70.73,80,10.0.0.2,54882,1448,1337953,138
89.139568000,1905,52,10.0.0.2,54882,90.130.70.73,80,0,138,1329265
89.157677000,1906,1500,90.130.70.73,80,10.0.0.2,54882,1448,1339401,138
89.157727000,1907,1500,90.130.70.73,80,10.0.0.2,54882,1448,1340849,138
89.201624000,1908,52,10.0.0.2,54882,90.130.70.73,80,0,138,1329265
89.263894000,1909,52,10.0.0.2,54882,90.130.70.73,80,0,138,1329265
89.326461000,1910,52,10.0.0.2,54882,90.130.70.73,80,0,138,1329265
89.346989000,1911,1500,90.130.70.73,80,10.0.0.2,54882,1448,1342297,138
89.347013000,1912,1500,90.130.70.73,80,10.0.0.2,54882,1448,1343745,138
89.389508000,1913,52,10.0.0.2,54882,90.130.70.73,80,0,138,1329265
89.408238000,1914,1500,90.130.70.73,80,10.0.0.2,54882,1448,1345193,138
89.450937000,1915,52,10.0.0.2,54882,90.130.70.73,80,0,138,1329265
89.471935000,1916,1500,90.130.70.73,80,10.0.0.2,54882,1448,1329265,138
89.514362000,1917,52,10.0.0.2,54882,90.130.70.73,80,0,138,1329265
89.532546000,1918,1500,90.130.70.73,80,10.0.0.2,54882,1448,1346641,138
89.576145000,1919,52,10.0.0.2,54882,90.130.70.73,80,0,138,1329265
89.595849000,1920,1500,90.130.70.73,80,10.0.0.2,54882,1448,1348089,138
89.639435000,1921,52,10.0.0.2,54882,90.130.70.73,80,0,138,1329265
89.701332000,1922,52,10.0.0.2,54882,90.130.70.73,80,0,138,1329265
89.763549000,1923,52,10.0.0.2,54882,90.130.70.73,80,0,138,1346641
89.785043000,1924,1500,90.130.70.73,80,10.0.0.2,54882,1448,1349537,138
89.826639000,1925,52,10.0.0.2,54882,90.130.70.73,80,0,138,1349537
89.847203000,1926,1500,90.130.70.73,80,10.0.0.2,54882,1448,1350985,138
89.936503000,1927,1500,90.130.70.73,80,10.0.0.2,54882,1448,1352433,138
89.973155000,1928,1500,90.130.70.73,80,10.0.0.2,54882,1448,1353881,138
89.973189000,1929,1500,90.130.70.73,80,10.0.0.2,54882,1448,1355329,138
90.012933000,1930,52,10.0.0.2,54882,90.130.70.73,80,0,138,1352433
90.038278000,1931,1500,90.130.70.73,80,10.0.0.2,54882,1448,1356777,138
90.038338000,1932,1500,90.130.70.73,80,10.0.0.2,54882,1448,1358225,138
90.088497000,1933,1500,90.130.70.73,80,10.0.0.2,54882,1448,1359673,138
90.088565000,1934,1500,90.130.70.73,80,10.0.0.2,54882,1448,1361121,138
90.138527000,1935,52,10.0.0.2,54882,90.130.70.73,80,0,138,1355329
90.140919000,1936,1500,90.130.70.73,80,10.0.0.2,54882,1448,1362569,138
90.219036000,1937,1500,90.130.70.73,80,10.0.0.2,54882,1448,1364017,138
90.220120000,1938,1500,90.130.70.73,80,10.0.0.2,54882,1448,1365465,138
90.262815000,1939,52,10.0.0.2,54882,90.130.70.73,80,0,138,1358225
90.345486000,1940,1500,90.130.70.73,80,10.0.0.2,54882,1448,1366913,138
90.346600000,1941,1500,90.130.70.73,80,10.0.0.2,54882,1448,1368361,138
90.387876000,1942,52,10.0.0.2,54882,90.130.70.73,80,0,138,1361121
90.470735000,1943,1500,90.130.70.73,80,10.0.0.2,54882,1448,1369809,138
90.470782000,1944,1500,90.130.70.73,80,10.0.0.2,54882,1448,1371257,138
90.513515000,1945,52,10.0.0.2,54882,90.130.70.73,80,0,138,1364017
90.595597000,1946,1500,90.130.70.73,80,10.0.0.2,54882,1448,1372705,138
90.595615000,1947,1500,90.130.70.73,80,10.0.0.2,54882,1448,1374153,138
90.638439000,1948,52,10.0.0.2,54882,90.130.70.73,80,0,138,1365465
90.700602000,1949,52,10.0.0.2,54882,90.130.70.73,80,0,138,1365465
90.720472000,1950,1500,90.130.70.73,80,10.0.0.2,54882,1448,1375601,138
90.720502000,1951,1500,90.130.70.73,80,10.0.0.2,54882,1448,1377049,138
90.763169000,1952,52,10.0.0.2,54882,90.130.70.73,80,0,138,1365465
90.763185000,1953,52,10.0.0.2,54882,90.130.70.73,80,0,138,1365465
90.825323000,1954,52,10.0.0.2,54882,90.130.70.73,80,0,138,1365465
90.888023000,1955,52,10.0.0.2,54882,90.130.70.73,80,0,138,1365465
90.910207000,1956,1500,90.130.70.73,80,10.0.0.2,54882,1448,1378497,138
