frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
13.365766000,0.000062000,270,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.427783000,0.062017000,271,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.489716000,0.061933000,272,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.553022000,0.063306000,273,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.579191000,0.026169000,274,1436,192.0.66.108,443,10.0.0.2,51826,1396,138670,632
13.579684000,0.000493000,275,1436,192.0.66.108,443,10.0.0.2,51826,1396,140066,632
13.579694000,0.000010000,276,1436,192.0.66.108,443,10.0.0.2,51826,1396,141462,632
13.579700000,0.000006000,277,1436,192.0.66.108,443,10.0.0.2,51826,1396,142858,632
13.614644000,0.034944000,278,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.678482000,0.063838000,279,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.678518000,0.000036000,280,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.740593000,0.062075000,281,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.748614000,0.008021000,282,1436,192.0.66.108,443,10.0.0.2,51826,1396,144254,632
13.748654000,0.000040000,283,1436,192.0.66.108,443,10.0.0.2,51826,1396,145650,632
13.748658000,0.000004000,284,1436,192.0.66.108,443,10.0.0.2,51826,1396,147046,632
13.749820000,0.001162000,285,1436,192.0.66.108,443,10.0.0.2,51826,1396,148442,632
13.803274000,0.053454000,286,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.864628000,0.061354000,287,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.923446000,0.058818000,288,1436,192.0.66.108,443,10.0.0.2,51826,1396,149838,632
13.923500000,0.000054000,289,1436,192.0.66.108,443,10.0.0.2,51826,1396,151234,632
13.923506000,0.000006000,290,1436,192.0.66.108,443,10.0.0.2,51826,1396,152630,632
13.923510000,0.000004000,291,1436,192.0.66.108,443,10.0.0.2,51826,1396,154026,632
13.928456000,0.004946000,292,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.989773000,0.061317000,293,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.053214000,0.063441000,294,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.115168000,0.061954000,295,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.148145000,0.032977000,296,1436,192.0.66.108,443,10.0.0.2,51826,1396,155422,632
14.148214000,0.000069000,297,1436,192.0.66.108,443,10.0.0.2,51826,1396,156818,632
14.148220000,0.000006000,298,1436,192.0.66.108,443,10.0.0.2,51826,1396,158214,632
14.177623000,0.029403000,299,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.239722000,0.062099000,300,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.303167000,0.063445000,301,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.334323000,0.031156000,302,1436,192.0.66.108,443,10.0.0.2,51826,1396,159610,632
14.334388000,0.000065000,303,1436,192.0.66.108,443,10.0.0.2,51826,1396,161006,632
14.334395000,0.000007000,304,1436,192.0.66.108,443,10.0.0.2,51826,1396,162402,632
14.365146000,0.030751000,305,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.428133000,0.062987000,306,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.428237000,0.000104000,307,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.490706000,0.062469000,308,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.516337000,0.025631000,309,1436,192.0.66.108,443,10.0.0.2,51826,1396,163798,632
14.516416000,0.000079000,310,1436,192.0.66.108,443,10.0.0.2,51826,1396,109354,632
14.551513000,0.035097000,311,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.615173000,0.063660000,312,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
14.676801000,0.061628000,313,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
